ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,customer_acquisition_cohort,acquisition_quartile,product_prefix,deal_complexity_score_x,deal_complexity_score_y,total_sales,order_count,clv_b2b,territory_performance_index,customer_value_score,customer_tier
10419,32,100.0,10,3832.64,2005-05-17,Shipped,2,5,2005,Classic Cars,115,S12_4675,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,10119,Growth,S1,14,14,149798.63,40,72804.92669773634,1.0,0.08202203553143256,Bronze
10103,35,100.0,10,3920.0,2003-01-29,Shipped,1,1,2003,Trucks and Buses,116,S18_1097,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,10103,Early,S1,16,16,116599.19,32,65778.52295208655,1.0,0.06520234066938801,Bronze
10126,38,100.0,10,3857.0,2003-05-28,Shipped,2,5,2003,Trucks and Buses,116,S18_1097,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,10126,Growth,S1,17,17,120615.28,32,84016.36870229007,1.0,0.0667967122594898,Bronze
10150,34,100.0,7,4641.0,2003-09-19,Shipped,3,9,2003,Trucks and Buses,116,S18_1097,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,10117,Growth,S1,11,11,172989.68,43,91908.63639010189,0.09121179679999217,0.09132888493134783,Bronze
10164,36,99.17,8,3570.12,2003-10-21,Resolved,4,10,2003,Trucks and Buses,116,S18_1097,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium,10164,Scale,S1,8,8,52263.9,15,37625.88461538462,1.0,0.030305097200400477,Bronze
10174,48,93.34,3,4480.32,2003-11-06,Shipped,4,11,2003,Trucks and Buses,116,S18_1097,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium,10152,Scale,S1,5,5,59469.12,15,43674.504627766604,0.14445278660885533,0.032121457634630854,Bronze
10194,21,93.34,10,1960.14,2003-11-25,Shipped,4,11,2003,Trucks and Buses,116,S18_1097,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,10194,Scale,S1,11,11,142874.25,41,526758.5984848485,1.0,0.09943267580879472,Bronze
10258,41,100.0,5,5453.0,2004-06-15,Shipped,2,6,2004,Trucks and Buses,116,S18_1097,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,10258,Recent,S1,6,6,120562.74,32,141042.94903846155,0.09121179679999217,0.06901754192631648,Bronze
10270,43,96.84,8,4164.12,2004-07-19,Shipped,3,7,2004,Trucks and Buses,116,S18_1097,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,10139,Growth,S1,11,11,151570.98,46,80882.175,0.14445278660885533,0.08967658031400969,Bronze
10280,24,100.0,1,2800.08,2004-08-17,Shipped,3,8,2004,Trucks and Buses,116,S18_1097,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,10280,Recent,S1,17,17,94117.26,26,1431366.6624999999,1.0,0.10678083828361203,Bronze
10291,41,100.0,10,4687.94,2004-09-08,Shipped,3,9,2004,Trucks and Buses,116,S18_1097,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,10167,Scale,S1,14,14,134259.33,38,98402.92259036144,1.0,0.0773008431710182,Bronze
10304,46,98.0,5,4508.0,2004-10-11,Shipped,4,10,2004,Trucks and Buses,116,S18_1097,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,10216,Recent,S1,17,17,64834.32,18,93535.67905138338,1.0,0.03872441348619289,Bronze
10347,42,49.6,5,2083.2,2004-11-29,Shipped,4,11,2004,Trucks and Buses,116,S18_1097,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,10120,Growth,S1,12,12,200995.41,55,126270.78253012049,0.14445278660885533,0.11271325808083006,Bronze
10370,27,100.0,1,3911.49,2005-01-20,Shipped,1,1,2005,Trucks and Buses,116,S18_1097,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,10148,Scale,S1,9,9,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10391,29,85.1,10,2467.9,2005-03-09,Shipped,1,3,2005,Trucks and Buses,116,S18_1097,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,10148,Scale,S1,10,10,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10424,54,100.0,5,7182.0,2005-05-31,In Process,2,5,2005,Trucks and Buses,116,S18_1097,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,10104,Early,S1,6,6,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10122,34,100.0,2,5004.8,2003-05-08,Shipped,2,5,2003,Classic Cars,141,S18_1129,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium,10122,Growth,S1,17,17,74936.14,25,44838.83786885246,1.0,0.0471408447640282,Bronze
10136,25,100.0,2,3644.75,2003-07-04,Shipped,3,7,2003,Classic Cars,141,S18_1129,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,10136,Growth,S1,3,3,70488.44,20,40580.88422712934,1.0,0.040207599850367405,Bronze
10148,23,100.0,13,2702.04,2003-09-11,Shipped,3,9,2003,Classic Cars,141,S18_1129,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,10148,Scale,S1,14,14,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10161,28,100.0,12,3764.88,2003-10-17,Shipped,4,10,2003,Classic Cars,141,S18_1129,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,10161,Scale,S1,12,12,100595.55,27,98702.62298387097,1.0,0.05719123450775858,Bronze
10181,44,100.0,6,5418.16,2003-11-12,Shipped,4,11,2003,Classic Cars,141,S18_1129,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,10181,Scale,S1,17,17,111640.28,29,137201.01750841748,1.0,0.06343619416528738,Bronze
10212,29,100.0,10,4186.73,2004-01-16,Shipped,1,1,2004,Classic Cars,141,S18_1129,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S1,16,16,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10225,32,100.0,1,4529.28,2004-02-22,Shipped,1,2,2004,Classic Cars,141,S18_1129,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,10225,Recent,S1,14,14,117713.56,31,224949.99685863874,1.0,0.07051922579065513,Bronze
10240,41,100.0,3,5628.89,2004-04-13,Shipped,2,4,2004,Classic Cars,141,S18_1129,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,10210,Recent,S1,3,3,67605.07,20,265331.72634408606,0.09121179679999217,0.048373524517489136,Bronze
10253,26,100.0,5,3054.48,2004-06-01,Cancelled,2,6,2004,Classic Cars,141,S18_1129,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,10253,Recent,S1,14,14,118008.27,29,78172.44745916517,1.0,0.06252151573536294,Bronze
10266,21,100.0,6,2526.51,2004-07-06,Shipped,3,7,2004,Classic Cars,141,S18_1129,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,10176,Scale,S1,15,15,142601.33,39,94292.54610507246,1.0,0.08012703678424364,Bronze
10287,41,100.0,4,6499.32,2004-08-30,Shipped,3,8,2004,Classic Cars,141,S18_1129,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,10225,Recent,S1,17,17,117713.56,31,224949.99685863874,1.0,0.07051922579065513,Bronze
10301,37,100.0,8,5917.78,2003-10-05,Shipped,4,10,2003,Classic Cars,141,S18_1129,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,10284,Recent,S1,11,11,79224.23,24,89803.86319875775,1.0,0.04868280040290712,Bronze
10310,37,100.0,2,6231.91,2004-10-16,Shipped,4,10,2004,Classic Cars,141,S18_1129,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,10191,Scale,S1,17,17,100306.58,26,110276.8123493976,1.0,0.05642266341239877,Bronze
10342,40,100.0,2,6454.4,2004-11-24,Shipped,4,11,2004,Classic Cars,141,S18_1129,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,10120,Growth,S1,11,11,200995.41,55,126270.78253012049,0.14445278660885533,0.11271325808083006,Bronze
10356,43,97.6,8,4196.8,2004-12-09,Shipped,4,12,2004,Classic Cars,141,S18_1129,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,10134,Growth,S1,9,9,78570.34,20,45811.77971246006,1.0,0.042184142256092155,Bronze
10377,35,100.0,2,5895.05,2005-02-09,Shipped,1,2,2005,Classic Cars,141,S18_1129,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium,10155,Scale,S1,6,6,111250.38,30,82365.9,1.0,0.06236245706238509,Bronze
10406,61,100.0,3,8374.69,2005-04-15,Disputed,2,4,2005,Classic Cars,141,S18_1129,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large,10105,Early,S1,3,3,145041.6,36,66591.42641509433,1.0,0.07610272679186011,Bronze
10419,38,100.0,5,4464.24,2005-05-17,Shipped,2,5,2005,Classic Cars,141,S18_1129,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,10119,Growth,S1,14,14,149798.63,40,72804.92669773634,1.0,0.08202203553143256,Bronze
10125,32,100.0,1,3254.72,2003-05-21,Shipped,2,5,2003,Vintage Cars,102,S18_1342,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,10120,Growth,S1,2,2,200995.41,55,126270.78253012049,0.14445278660885533,0.11271325808083006,Bronze
10139,31,100.0,7,3184.94,2003-07-16,Shipped,3,7,2003,Vintage Cars,102,S18_1342,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,10139,Growth,S1,8,8,151570.98,46,80882.175,0.14445278660885533,0.08967658031400969,Bronze
10173,43,100.0,6,5036.16,2003-11-05,Shipped,4,11,2003,Vintage Cars,102,S18_1342,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,10106,Early,S1,16,16,137955.72,48,79297.38236220472,1.0,0.08894630469124336,Bronze
10193,28,100.0,7,3106.88,2003-11-21,Shipped,4,11,2003,Vintage Cars,102,S18_1342,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,10193,Scale,S1,16,16,64591.46,23,43984.856156716414,0.14445278660885533,0.042522973876149284,Bronze
10205,36,100.0,2,3735.72,2003-12-03,Shipped,4,12,2003,Vintage Cars,102,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S1,5,5,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10227,25,100.0,3,2953.75,2004-03-02,Shipped,1,3,2004,Vintage Cars,102,S18_1342,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,10194,Scale,S1,15,15,142874.25,41,526758.5984848485,1.0,0.09943267580879472,Bronze
10244,40,100.0,7,4684.8,2004-04-29,Shipped,2,4,2004,Vintage Cars,102,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S1,9,9,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10256,34,95.55,2,3248.7,2004-06-08,Shipped,2,6,2004,Vintage Cars,102,S18_1342,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,10105,Early,S1,2,2,145041.6,36,66591.42641509433,1.0,0.07610272679186011,Bronze
10280,50,100.0,9,5239.5,2004-08-17,Shipped,3,8,2004,Vintage Cars,102,S18_1342,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,10280,Recent,S1,17,17,94117.26,26,1431366.6624999999,1.0,0.10678083828361203,Bronze
10289,38,100.0,2,4567.98,2004-09-03,Shipped,3,9,2004,Vintage Cars,102,S18_1342,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,10181,Scale,S1,4,4,111640.28,29,137201.01750841748,1.0,0.06343619416528738,Bronze
10304,37,95.55,13,3535.35,2004-10-11,Shipped,4,10,2004,Vintage Cars,102,S18_1342,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,10216,Recent,S1,17,17,64834.32,18,93535.67905138338,1.0,0.03872441348619289,Bronze
10332,46,95.13,15,4375.98,2004-11-17,Shipped,4,11,2004,Vintage Cars,102,S18_1342,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,10110,Early,S1,18,18,157807.81,51,94271.44132569559,1.0,0.09735950383251968,Bronze
10356,50,50.18,9,2509.0,2004-12-09,Shipped,4,12,2004,Vintage Cars,102,S18_1342,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,10134,Growth,S1,9,9,78570.34,20,45811.77971246006,1.0,0.042184142256092155,Bronze
10380,27,93.16,13,2515.32,2005-02-16,Shipped,1,2,2005,Vintage Cars,102,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S1,13,13,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10391,35,100.0,2,5548.9,2005-03-09,Shipped,1,3,2005,Vintage Cars,102,S18_1342,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,10148,Scale,S1,10,10,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10126,42,54.99,17,2309.58,2003-05-28,Shipped,2,5,2003,Vintage Cars,53,S18_1367,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,10126,Growth,S1,17,17,120615.28,32,84016.36870229007,1.0,0.0667967122594898,Bronze
10139,49,43.13,6,2113.37,2003-07-16,Shipped,3,7,2003,Vintage Cars,53,S18_1367,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,10139,Growth,S1,8,8,151570.98,46,80882.175,0.14445278660885533,0.08967658031400969,Bronze
10173,48,44.21,5,2122.08,2003-11-05,Shipped,4,11,2003,Vintage Cars,53,S18_1367,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,10106,Early,S1,16,16,137955.72,48,79297.38236220472,1.0,0.08894630469124336,Bronze
10193,46,53.37,6,2455.02,2003-11-21,Shipped,4,11,2003,Vintage Cars,53,S18_1367,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,10193,Scale,S1,16,16,64591.46,23,43984.856156716414,0.14445278660885533,0.042522973876149284,Bronze
10205,48,63.61,1,3053.28,2003-12-03,Shipped,4,12,2003,Vintage Cars,53,S18_1367,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S1,5,5,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10227,31,48.52,2,1504.12,2004-03-02,Shipped,1,3,2004,Vintage Cars,53,S18_1367,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,10194,Scale,S1,15,15,142874.25,41,526758.5984848485,1.0,0.09943267580879472,Bronze
10244,20,58.22,6,1164.4,2004-04-29,Shipped,2,4,2004,Vintage Cars,53,S18_1367,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S1,9,9,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10256,29,51.75,1,1500.75,2004-06-08,Shipped,2,6,2004,Vintage Cars,53,S18_1367,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,10105,Early,S1,2,2,145041.6,36,66591.42641509433,1.0,0.07610272679186011,Bronze
10280,27,57.68,8,1557.36,2004-08-17,Shipped,3,8,2004,Vintage Cars,53,S18_1367,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,10280,Recent,S1,17,17,94117.26,26,1431366.6624999999,1.0,0.10678083828361203,Bronze
10289,24,56.07,1,1345.68,2004-09-03,Shipped,3,9,2004,Vintage Cars,53,S18_1367,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,10181,Scale,S1,4,4,111640.28,29,137201.01750841748,1.0,0.06343619416528738,Bronze
10304,37,48.52,12,1795.24,2004-10-11,Shipped,4,10,2004,Vintage Cars,53,S18_1367,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small,10216,Recent,S1,17,17,64834.32,18,93535.67905138338,1.0,0.03872441348619289,Bronze
10332,27,89.89,16,2427.03,2004-11-17,Shipped,4,11,2004,Vintage Cars,53,S18_1367,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,10110,Early,S1,18,18,157807.81,51,94271.44132569559,1.0,0.09735950383251968,Bronze
10347,21,58.95,7,1237.95,2004-11-29,Shipped,4,11,2004,Vintage Cars,53,S18_1367,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,10120,Growth,S1,12,12,200995.41,55,126270.78253012049,0.14445278660885533,0.11271325808083006,Bronze
10356,22,72.41,6,1593.02,2004-12-09,Shipped,4,12,2004,Vintage Cars,53,S18_1367,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,10134,Growth,S1,9,9,78570.34,20,45811.77971246006,1.0,0.042184142256092155,Bronze
10391,42,100.0,3,4998.0,2005-03-09,Shipped,1,3,2005,Vintage Cars,53,S18_1367,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,10148,Scale,S1,10,10,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10110,37,100.0,16,5433.08,2003-03-18,Shipped,1,3,2003,Classic Cars,124,S18_1589,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,10110,Early,S1,16,16,157807.81,51,94271.44132569559,1.0,0.09735950383251968,Bronze
10123,26,100.0,2,3073.72,2003-05-20,Shipped,2,5,2003,Classic Cars,124,S18_1589,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,Schmitt,Carine,Medium,10123,Growth,S1,4,4,24179.96,7,15873.534892086329,1.0,0.014030402752811649,Bronze
10137,44,99.55,2,4380.2,2003-07-10,Shipped,3,7,2003,Classic Cars,124,S18_1589,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,10121,Growth,S1,4,4,135042.94,41,71024.02463976944,1.0,0.07987576822974221,Bronze
10148,47,100.0,9,5848.68,2003-09-11,Shipped,3,9,2003,Classic Cars,124,S18_1589,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,10148,Scale,S1,14,14,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10161,43,100.0,8,6153.73,2003-10-17,Shipped,4,10,2003,Classic Cars,124,S18_1589,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,10161,Scale,S1,12,12,100595.55,27,98702.62298387097,1.0,0.05719123450775858,Bronze
10181,42,100.0,2,5435.64,2003-11-12,Shipped,4,11,2003,Classic Cars,124,S18_1589,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,10181,Scale,S1,17,17,111640.28,29,137201.01750841748,1.0,0.06343619416528738,Bronze
10212,38,100.0,6,4492.36,2004-01-16,Shipped,1,1,2004,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S1,16,16,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10241,21,100.0,11,2508.66,2004-04-13,Shipped,2,4,2004,Classic Cars,124,S18_1589,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small,10241,Recent,S1,12,12,80438.48,19,80000.12316076295,1.0,0.0427737169683917,Bronze
10253,24,100.0,1,3374.88,2004-06-01,Cancelled,2,6,2004,Classic Cars,124,S18_1589,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,10253,Recent,S1,14,14,118008.27,29,78172.44745916517,1.0,0.06252151573536294,Bronze
10266,36,100.0,2,5196.6,2004-07-06,Shipped,3,7,2004,Classic Cars,124,S18_1589,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,10176,Scale,S1,15,15,142601.33,39,94292.54610507246,1.0,0.08012703678424364,Bronze
10288,20,100.0,14,2936.8,2004-09-01,Shipped,3,9,2004,Classic Cars,124,S18_1589,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,10217,Recent,S1,14,14,115498.73,36,94734.91337078653,0.14445278660885533,0.07072781358587162,Bronze
10301,32,100.0,4,3424.64,2003-10-05,Shipped,4,10,2003,Classic Cars,124,S18_1589,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,10284,Recent,S1,11,11,79224.23,24,89803.86319875775,1.0,0.04868280040290712,Bronze
10311,29,100.0,9,2923.2,2004-10-16,Shipped,4,10,2004,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S1,11,11,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10343,36,100.0,4,5848.92,2004-11-24,Shipped,4,11,2004,Classic Cars,124,S18_1589,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,10121,Growth,S1,6,6,135042.94,41,71024.02463976944,1.0,0.07987576822974221,Bronze
10378,34,42.64,5,1449.76,2005-02-10,Shipped,1,2,2005,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S1,10,10,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10419,37,100.0,1,5202.94,2005-05-17,Shipped,2,5,2005,Classic Cars,124,S18_1589,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,10119,Growth,S1,14,14,149798.63,40,72804.92669773634,1.0,0.08202203553143256,Bronze
10106,36,100.0,12,5279.4,2003-02-17,Shipped,1,2,2003,Planes,157,S18_1662,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,10106,Early,S1,18,18,137955.72,48,79297.38236220472,1.0,0.08894630469124336,Bronze
10119,43,100.0,3,6916.12,2003-04-28,Shipped,2,4,2003,Planes,157,S18_1662,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,10119,Growth,S1,14,14,149798.63,40,72804.92669773634,1.0,0.08202203553143256,Bronze
